meal_id,restaurant_id,name,ingredients,category,price,expiry,discount,tags,description
m338,r13,Meal 338,"onion,chicken,cheese",starter,123.89,2026-04-16T00:35:25.049986,1,dessert,Delicious dessert meal with onion chicken cheese.
m339,r62,Meal 339,"tomato,egg,chicken",main,142.1,2026-04-15T12:35:25.050008,0,"spicy,halal",Delicious spicy halal meal with tomato egg chicken.
m340,r49,Meal 340,"beef,bread,fish",main,41.12,2026-04-14T12:35:25.050031,0,"spicy,vegan",Delicious spicy vegan meal with beef bread fish.
m341,r76,Meal 341,"tomato,chicken,beef",drink,107.95,2026-04-14T20:35:25.050056,0,"spicy,lowcal",Delicious spicy lowcal meal with tomato chicken beef.
m342,r49,Meal 342,"garlic,lettuce,cheese",drink,86.12,2026-04-16T22:35:25.050079,0,"vegetarian,kidfriendly,lowcal",Delicious vegetarian kidfriendly lowcal meal with garlic lettuce cheese.
m343,r15,Meal 343,"fish,garlic,potato",main,125.63,2026-04-14T18:35:25.050100,1,vegetarian,Delicious vegetarian meal with fish garlic potato.
m344,r36,Meal 344,"fish,garlic,lettuce",starter,37.9,2026-04-15T04:35:25.050123,0,"vegetarian,spicy,halal",Delicious vegetarian spicy halal meal with fish garlic lettuce.
m345,r69,Meal 345,"egg,chicken,lettuce",drink,31.51,2026-04-16T13:35:25.050145,0,lowcal,Delicious lowcal meal with egg chicken lettuce.
m346,r27,Meal 346,"onion,rice,chicken",drink,164.09,2026-04-16T13:35:25.050169,0,"vegetarian,spicy,lowcal",Delicious vegetarian spicy lowcal meal with onion rice chicken.
m347,r6,Meal 347,"garlic,rice,beef",dessert,173.26,2026-04-16T13:35:25.050189,0,halal,Delicious halal meal with garlic rice beef.
m348,r11,Meal 348,"cheese,bread,potato",drink,195.88,2026-04-14T11:35:25.050211,0,glutenfree,Delicious glutenfree meal with cheese bread potato.
m349,r32,Meal 349,"garlic,potato,fish",drink,145.12,2026-04-14T07:35:25.050234,0,"vegan,seafood",Delicious vegan seafood meal with garlic potato fish.
m350,r78,Meal 350,"beef,garlic,chicken",main,53.85,2026-04-14T20:35:25.050257,0,"glutenfree,halal,dessert",Delicious glutenfree halal dessert meal with beef garlic chicken.
m351,r28,Meal 351,"tomato,onion,bread",starter,151.24,2026-04-15T01:35:25.050279,1,glutenfree,Delicious glutenfree meal with tomato onion bread.
m352,r10,Meal 352,"garlic,rice,lettuce",main,190.05,2026-04-16T00:35:25.050302,1,"seafood,glutenfree,halal",Delicious seafood glutenfree halal meal with garlic rice lettuce.
m353,r19,Meal 353,"egg,cheese,tomato",dessert,121.46,2026-04-17T09:35:25.050327,0,"halal,vegetarian,dessert",Delicious halal vegetarian dessert meal with egg cheese tomato.
m354,r54,Meal 354,"lettuce,egg,chicken",starter,33.95,2026-04-16T19:35:25.050353,0,dessert,Delicious dessert meal with lettuce egg chicken.
m355,r69,Meal 355,"lettuce,beef,bread",main,85.31,2026-04-16T23:35:25.050375,0,glutenfree,Delicious glutenfree meal with lettuce beef bread.
m356,r35,Meal 356,"cheese,chicken,beef",starter,88.15,2026-04-15T14:35:25.050402,0,halal,Delicious halal meal with cheese chicken beef.
m357,r16,Meal 357,"egg,cheese,onion",drink,37.2,2026-04-17T23:35:25.050423,0,glutenfree,Delicious glutenfree meal with egg cheese onion.
m358,r74,Meal 358,"onion,beef,chicken",dessert,190.37,2026-04-14T11:35:25.050445,1,"glutenfree,seafood",Delicious glutenfree seafood meal with onion beef chicken.
m359,r24,Meal 359,"fish,onion,rice",main,143.6,2026-04-14T23:35:25.050468,0,"glutenfree,lowcal",Delicious glutenfree lowcal meal with fish onion rice.
m360,r17,Meal 360,"onion,cheese,chicken",dessert,147.35,2026-04-18T11:35:25.050490,0,lowcal,Delicious lowcal meal with onion cheese chicken.
m361,r78,Meal 361,"fish,bread,egg",dessert,69.65,2026-04-16T06:35:25.050514,1,"kidfriendly,spicy",Delicious kidfriendly spicy meal with fish bread egg.
m362,r67,Meal 362,"beef,cheese,lettuce",dessert,172.14,2026-04-17T16:35:25.050536,0,"halal,seafood,dessert",Delicious halal seafood dessert meal with beef cheese lettuce.
m363,r10,Meal 363,"onion,chicken,beef",dessert,119.75,2026-04-17T13:35:25.050561,1,"halal,vegetarian,kidfriendly",Delicious halal vegetarian kidfriendly meal with onion chicken beef.
m364,r2,Meal 364,"fish,egg,potato",main,92.98,2026-04-17T05:35:25.050588,0,"glutenfree,spicy",Delicious glutenfree spicy meal with fish egg potato.
m365,r1,Meal 365,"egg,garlic,potato",main,129.33,2026-04-17T05:35:25.050611,0,"lowcal,dessert,vegetarian",Delicious lowcal dessert vegetarian meal with egg garlic potato.
m366,r68,Meal 366,"beef,bread,rice",dessert,191.45,2026-04-16T07:35:25.050632,1,spicy,Delicious spicy meal with beef bread rice.
m367,r64,Meal 367,"beef,bread,tomato",main,72.21,2026-04-18T00:35:25.050653,1,"spicy,dessert",Delicious spicy dessert meal with beef bread tomato.
m368,r38,Meal 368,"egg,garlic,onion",starter,186.15,2026-04-15T16:35:25.050674,0,"halal,vegan",Delicious halal vegan meal with egg garlic onion.
m369,r60,Meal 369,"chicken,onion,fish",dessert,83.7,2026-04-15T08:35:25.050696,0,"kidfriendly,vegan,spicy",Delicious kidfriendly vegan spicy meal with chicken onion fish.
m370,r45,Meal 370,"chicken,beef,lettuce",starter,35.25,2026-04-16T04:35:25.050719,0,"spicy,lowcal,glutenfree",Delicious spicy lowcal glutenfree meal with chicken beef lettuce.
m371,r53,Meal 371,"chicken,rice,cheese",drink,91.16,2026-04-14T18:35:25.050738,0,kidfriendly,Delicious kidfriendly meal with chicken rice cheese.
m372,r47,Meal 372,"beef,fish,garlic",starter,83.67,2026-04-14T10:35:25.050777,1,"spicy,seafood",Delicious spicy seafood meal with beef fish garlic.
m373,r1,Meal 373,"tomato,cheese,chicken",drink,95.79,2026-04-14T07:35:25.050799,0,"halal,vegetarian",Delicious halal vegetarian meal with tomato cheese chicken.
m374,r5,Meal 374,"fish,garlic,cheese",drink,108.03,2026-04-14T05:35:25.050820,1,halal,Delicious halal meal with fish garlic cheese.
m375,r17,Meal 375,"rice,beef,garlic",main,42.7,2026-04-17T19:35:25.050843,0,"lowcal,glutenfree",Delicious lowcal glutenfree meal with rice beef garlic.
m376,r65,Meal 376,"chicken,garlic,bread",main,98.18,2026-04-15T20:35:25.050864,0,halal,Delicious halal meal with chicken garlic bread.
m377,r37,Meal 377,"tomato,onion,rice",starter,64.9,2026-04-17T11:35:25.050885,0,"vegetarian,lowcal",Delicious vegetarian lowcal meal with tomato onion rice.
m378,r34,Meal 378,"fish,beef,potato",starter,53.96,2026-04-16T20:35:25.050907,0,"halal,lowcal,vegetarian",Delicious halal lowcal vegetarian meal with fish beef potato.
m379,r30,Meal 379,"lettuce,chicken,cheese",starter,96.73,2026-04-14T14:35:25.050927,0,spicy,Delicious spicy meal with lettuce chicken cheese.
m380,r12,Meal 380,"lettuce,potato,cheese",starter,59.92,2026-04-17T07:35:25.050968,1,lowcal,Delicious lowcal meal with lettuce potato cheese.
m381,r62,Meal 381,"lettuce,garlic,chicken",main,68.46,2026-04-15T04:35:25.051020,0,glutenfree,Delicious glutenfree meal with lettuce garlic chicken.
m382,r45,Meal 382,"chicken,rice,egg",main,138.88,2026-04-13T14:35:25.051049,0,"lowcal,halal,spicy",Delicious lowcal halal spicy meal with chicken rice egg.
m383,r28,Meal 383,"onion,beef,lettuce",dessert,190.7,2026-04-14T13:35:25.051123,0,"kidfriendly,seafood",Delicious kidfriendly seafood meal with onion beef lettuce.
m384,r43,Meal 384,"garlic,chicken,potato",starter,79.62,2026-04-17T16:35:25.051156,0,"vegetarian,glutenfree",Delicious vegetarian glutenfree meal with garlic chicken potato.
m385,r76,Meal 385,"cheese,tomato,onion",main,179.69,2026-04-15T15:35:25.051181,0,"dessert,halal,glutenfree",Delicious dessert halal glutenfree meal with cheese tomato onion.
m386,r78,Meal 386,"onion,garlic,tomato",drink,186.59,2026-04-14T14:35:25.051248,0,vegan,Delicious vegan meal with onion garlic tomato.
m387,r70,Meal 387,"fish,tomato,potato",starter,27.89,2026-04-17T10:35:25.051273,0,"dessert,seafood,glutenfree",Delicious dessert seafood glutenfree meal with fish tomato potato.
m388,r54,Meal 388,"fish,garlic,beef",drink,32.19,2026-04-18T10:35:25.051339,1,"seafood,dessert,spicy",Delicious seafood dessert spicy meal with fish garlic beef.
m389,r68,Meal 389,"cheese,rice,egg",main,162.99,2026-04-13T19:35:25.051369,0,"vegan,spicy,seafood",Delicious vegan spicy seafood meal with cheese rice egg.
m390,r51,Meal 390,"rice,fish,potato",drink,92.15,2026-04-15T15:35:25.051394,0,"glutenfree,vegetarian",Delicious glutenfree vegetarian meal with rice fish potato.
m391,r27,Meal 391,"rice,onion,tomato",main,178.25,2026-04-16T17:35:25.051454,1,vegan,Delicious vegan meal with rice onion tomato.
m392,r65,Meal 392,"tomato,cheese,garlic",main,50.8,2026-04-16T12:35:25.051484,0,"glutenfree,seafood,spicy",Delicious glutenfree seafood spicy meal with tomato cheese garlic.
m393,r69,Meal 393,"chicken,garlic,rice",dessert,186.9,2026-04-18T07:35:25.051540,0,seafood,Delicious seafood meal with chicken garlic rice.
m394,r7,Meal 394,"beef,chicken,bread",dessert,78.42,2026-04-16T22:35:25.051564,0,"halal,glutenfree,seafood",Delicious halal glutenfree seafood meal with beef chicken bread.
m395,r18,Meal 395,"chicken,garlic,egg",dessert,59.47,2026-04-17T23:35:25.051588,0,"seafood,dessert",Delicious seafood dessert meal with chicken garlic egg.
m396,r23,Meal 396,"egg,lettuce,cheese",starter,167.03,2026-04-18T05:35:25.051611,0,"vegan,vegetarian",Delicious vegan vegetarian meal with egg lettuce cheese.
m397,r42,Meal 397,"rice,fish,tomato",drink,86.36,2026-04-17T11:35:25.051636,1,"halal,lowcal",Delicious halal lowcal meal with rice fish tomato.
m398,r12,Meal 398,"rice,egg,tomato",drink,189.8,2026-04-16T14:35:25.051658,0,"spicy,kidfriendly",Delicious spicy kidfriendly meal with rice egg tomato.
m399,r37,Meal 399,"rice,egg,lettuce",starter,32.5,2026-04-17T05:35:25.051679,0,seafood,Delicious seafood meal with rice egg lettuce.
m400,r55,Meal 400,"garlic,lettuce,beef",starter,150.82,2026-04-17T10:35:25.051701,0,kidfriendly,Delicious kidfriendly meal with garlic lettuce beef.
m401,r78,Meal 401,"lettuce,chicken,beef",main,157.42,2026-04-17T23:35:25.051729,0,lowcal,Delicious lowcal meal with lettuce chicken beef.
m402,r17,Meal 402,"cheese,rice,onion",main,192.37,2026-04-13T15:35:25.051826,0,vegetarian,Delicious vegetarian meal with cheese rice onion.
m403,r70,Meal 403,"rice,fish,onion",drink,166.78,2026-04-18T08:35:25.051853,0,"dessert,vegetarian,kidfriendly",Delicious dessert vegetarian kidfriendly meal with rice fish onion.
m404,r43,Meal 404,"chicken,potato,cheese",main,23.82,2026-04-16T22:35:25.051877,0,"spicy,halal",Delicious spicy halal meal with chicken potato cheese.
m405,r14,Meal 405,"lettuce,rice,chicken",starter,24.32,2026-04-18T10:35:25.051900,1,"seafood,vegetarian,glutenfree",Delicious seafood vegetarian glutenfree meal with lettuce rice chicken.
m406,r50,Meal 406,"garlic,cheese,tomato",drink,143.62,2026-04-18T11:35:25.051923,0,dessert,Delicious dessert meal with garlic cheese tomato.
m407,r63,Meal 407,"tomato,beef,cheese",main,130.83,2026-04-15T11:35:25.051946,0,vegetarian,Delicious vegetarian meal with tomato beef cheese.
m408,r47,Meal 408,"onion,rice,garlic",dessert,127.93,2026-04-15T20:35:25.051968,1,vegan,Delicious vegan meal with onion rice garlic.
m409,r20,Meal 409,"beef,cheese,fish",dessert,187.92,2026-04-17T02:35:25.051989,0,"seafood,glutenfree,spicy",Delicious seafood glutenfree spicy meal with beef cheese fish.
m410,r1,Meal 410,"bread,rice,lettuce",drink,166.64,2026-04-15T23:35:25.052013,0,spicy,Delicious spicy meal with bread rice lettuce.
m411,r74,Meal 411,"beef,bread,rice",drink,83.47,2026-04-14T13:35:25.052036,1,"seafood,spicy",Delicious seafood spicy meal with beef bread rice.
m412,r55,Meal 412,"rice,garlic,tomato",drink,118.88,2026-04-15T15:35:25.052066,1,"lowcal,dessert",Delicious lowcal dessert meal with rice garlic tomato.
m413,r69,Meal 413,"onion,lettuce,potato",starter,146.56,2026-04-16T15:35:25.052089,0,"halal,lowcal,vegan",Delicious halal lowcal vegan meal with onion lettuce potato.
m414,r47,Meal 414,"chicken,bread,potato",starter,185.76,2026-04-16T02:35:25.052110,0,halal,Delicious halal meal with chicken bread potato.
m415,r45,Meal 415,"fish,rice,potato",drink,63.65,2026-04-18T13:35:25.052132,0,"spicy,seafood",Delicious spicy seafood meal with fish rice potato.
m416,r8,Meal 416,"egg,rice,lettuce",main,145.3,2026-04-17T11:35:25.052160,1,"spicy,vegetarian,dessert",Delicious spicy vegetarian dessert meal with egg rice lettuce.
m417,r48,Meal 417,"garlic,onion,beef",starter,25.43,2026-04-16T03:35:25.052183,0,vegetarian,Delicious vegetarian meal with garlic onion beef.
m418,r19,Meal 418,"beef,chicken,onion",drink,46.95,2026-04-18T00:35:25.052206,0,halal,Delicious halal meal with beef chicken onion.
m419,r61,Meal 419,"lettuce,bread,fish",main,71.62,2026-04-17T18:35:25.052229,0,"spicy,seafood,halal",Delicious spicy seafood halal meal with lettuce bread fish.
m420,r8,Meal 420,"rice,chicken,lettuce",drink,142.38,2026-04-18T00:35:25.052253,1,"vegan,spicy,seafood",Delicious vegan spicy seafood meal with rice chicken lettuce.
m421,r71,Meal 421,"tomato,lettuce,rice",main,113.87,2026-04-15T00:35:25.052277,0,"seafood,glutenfree,dessert",Delicious seafood glutenfree dessert meal with tomato lettuce rice.
m422,r28,Meal 422,"lettuce,rice,potato",main,166.98,2026-04-16T19:35:25.052318,1,"vegan,halal",Delicious vegan halal meal with lettuce rice potato.
m423,r62,Meal 423,"rice,chicken,bread",drink,55.05,2026-04-17T00:35:25.052344,0,"lowcal,glutenfree",Delicious lowcal glutenfree meal with rice chicken bread.
m424,r14,Meal 424,"onion,bread,chicken",dessert,49.3,2026-04-14T20:35:25.052366,0,dessert,Delicious dessert meal with onion bread chicken.
m425,r9,Meal 425,"cheese,tomato,potato",main,63.26,2026-04-14T15:35:25.052389,0,vegan,Delicious vegan meal with cheese tomato potato.
m426,r73,Meal 426,"chicken,bread,beef",main,196.5,2026-04-15T05:35:25.052411,0,"vegan,kidfriendly,glutenfree",Delicious vegan kidfriendly glutenfree meal with chicken bread beef.
m427,r51,Meal 427,"lettuce,bread,rice",main,79.64,2026-04-17T07:35:25.052434,0,"halal,dessert,lowcal",Delicious halal dessert lowcal meal with lettuce bread rice.
m428,r65,Meal 428,"onion,lettuce,fish",main,72.22,2026-04-16T17:35:25.052454,0,vegan,Delicious vegan meal with onion lettuce fish.
m429,r60,Meal 429,"egg,tomato,garlic",starter,158.39,2026-04-17T21:35:25.052484,0,vegetarian,Delicious vegetarian meal with egg tomato garlic.
m430,r65,Meal 430,"rice,bread,cheese",drink,27.2,2026-04-15T12:35:25.052508,1,"glutenfree,dessert,halal",Delicious glutenfree dessert halal meal with rice bread cheese.
m431,r31,Meal 431,"rice,onion,fish",main,45.67,2026-04-14T02:35:25.052533,0,vegetarian,Delicious vegetarian meal with rice onion fish.
m432,r71,Meal 432,"beef,fish,bread",dessert,49.07,2026-04-14T11:35:25.052555,0,kidfriendly,Delicious kidfriendly meal with beef fish bread.
m433,r74,Meal 433,"beef,rice,fish",drink,196.13,2026-04-14T23:35:25.052580,1,"dessert,vegetarian",Delicious dessert vegetarian meal with beef rice fish.
m434,r18,Meal 434,"chicken,bread,cheese",drink,174.26,2026-04-15T17:35:25.052605,0,kidfriendly,Delicious kidfriendly meal with chicken bread cheese.
m435,r57,Meal 435,"bread,beef,lettuce",drink,67.31,2026-04-16T06:35:25.052627,0,"glutenfree,dessert",Delicious glutenfree dessert meal with bread beef lettuce.
m436,r80,Meal 436,"potato,chicken,rice",main,72.32,2026-04-18T03:35:25.052651,0,"vegan,halal,dessert",Delicious vegan halal dessert meal with potato chicken rice.
m437,r73,Meal 437,"lettuce,fish,beef",drink,104.33,2026-04-15T10:35:25.052674,1,"vegetarian,halal",Delicious vegetarian halal meal with lettuce fish beef.
m438,r14,Meal 438,"egg,beef,lettuce",drink,55.9,2026-04-17T16:35:25.052695,0,spicy,Delicious spicy meal with egg beef lettuce.
m439,r9,Meal 439,"tomato,fish,beef",drink,26.89,2026-04-15T01:35:25.052717,0,"dessert,kidfriendly",Delicious dessert kidfriendly meal with tomato fish beef.
m440,r61,Meal 440,"bread,onion,chicken",drink,31.23,2026-04-16T18:35:25.052739,0,halal,Delicious halal meal with bread onion chicken.
m441,r56,Meal 441,"tomato,chicken,lettuce",dessert,134.42,2026-04-15T00:35:25.052761,0,"halal,vegan",Delicious halal vegan meal with tomato chicken lettuce.
m442,r19,Meal 442,"lettuce,beef,cheese",drink,176.83,2026-04-18T05:35:25.052782,0,seafood,Delicious seafood meal with lettuce beef cheese.
m443,r34,Meal 443,"beef,lettuce,bread",dessert,49.62,2026-04-17T14:35:25.052805,0,vegan,Delicious vegan meal with beef lettuce bread.
m444,r54,Meal 444,"egg,lettuce,bread",drink,168.14,2026-04-18T10:35:25.052828,0,"kidfriendly,spicy",Delicious kidfriendly spicy meal with egg lettuce bread.
m445,r10,Meal 445,"egg,bread,chicken",drink,188.09,2026-04-14T09:35:25.052853,1,"spicy,dessert,kidfriendly",Delicious spicy dessert kidfriendly meal with egg bread chicken.
m446,r41,Meal 446,"cheese,potato,chicken",starter,134.17,2026-04-15T23:35:25.052877,0,lowcal,Delicious lowcal meal with cheese potato chicken.
m447,r5,Meal 447,"lettuce,potato,rice",drink,58.9,2026-04-16T18:35:25.052900,0,halal,Delicious halal meal with lettuce potato rice.
m448,r25,Meal 448,"bread,chicken,cheese",dessert,110.38,2026-04-18T08:35:25.052922,0,"vegan,dessert,lowcal",Delicious vegan dessert lowcal meal with bread chicken cheese.
m449,r64,Meal 449,"bread,egg,potato",dessert,40.41,2026-04-15T20:35:25.052945,0,"kidfriendly,lowcal,halal",Delicious kidfriendly lowcal halal meal with bread egg potato.
m450,r59,Meal 450,"potato,onion,rice",drink,88.68,2026-04-16T11:35:25.052971,1,"dessert,spicy",Delicious dessert spicy meal with potato onion rice.
m451,r37,Meal 451,"beef,egg,chicken",drink,38.66,2026-04-16T20:35:25.052998,0,"vegetarian,glutenfree,lowcal",Delicious vegetarian glutenfree lowcal meal with beef egg chicken.
m452,r57,Meal 452,"lettuce,tomato,garlic",drink,119.29,2026-04-17T17:35:25.053023,0,"vegan,seafood,lowcal",Delicious vegan seafood lowcal meal with lettuce tomato garlic.
m453,r26,Meal 453,"fish,lettuce,garlic",dessert,160.8,2026-04-13T14:35:25.053051,0,"vegetarian,dessert",Delicious vegetarian dessert meal with fish lettuce garlic.
m454,r35,Meal 454,"lettuce,garlic,tomato",drink,25.88,2026-04-13T14:35:25.053076,0,"seafood,glutenfree,lowcal",Delicious seafood glutenfree lowcal meal with lettuce garlic tomato.
m455,r20,Meal 455,"bread,rice,onion",starter,120.03,2026-04-15T21:35:25.053099,1,"glutenfree,dessert",Delicious glutenfree dessert meal with bread rice onion.
m456,r25,Meal 456,"onion,lettuce,rice",drink,195.92,2026-04-16T23:35:25.053137,0,"lowcal,vegan,glutenfree",Delicious lowcal vegan glutenfree meal with onion lettuce rice.
m457,r52,Meal 457,"lettuce,tomato,beef",starter,110.77,2026-04-17T08:35:25.053159,1,"glutenfree,spicy",Delicious glutenfree spicy meal with lettuce tomato beef.
m458,r34,Meal 458,"beef,egg,chicken",main,133.2,2026-04-15T21:35:25.053185,0,"spicy,dessert,vegetarian",Delicious spicy dessert vegetarian meal with beef egg chicken.
m459,r4,Meal 459,"lettuce,chicken,rice",dessert,53.58,2026-04-16T00:35:25.053208,0,"glutenfree,vegetarian,seafood",Delicious glutenfree vegetarian seafood meal with lettuce chicken rice.
m460,r39,Meal 460,"tomato,lettuce,cheese",main,69.49,2026-04-17T02:35:25.053230,0,glutenfree,Delicious glutenfree meal with tomato lettuce cheese.
m461,r3,Meal 461,"onion,beef,garlic",dessert,67.16,2026-04-14T08:35:25.053252,0,"vegetarian,glutenfree,halal",Delicious vegetarian glutenfree halal meal with onion beef garlic.
m462,r12,Meal 462,"bread,tomato,lettuce",drink,163.18,2026-04-14T02:35:25.053274,1,kidfriendly,Delicious kidfriendly meal with bread tomato lettuce.
m463,r10,Meal 463,"garlic,lettuce,egg",dessert,134.04,2026-04-18T07:35:25.053295,1,"vegetarian,halal",Delicious vegetarian halal meal with garlic lettuce egg.
m464,r21,Meal 464,"chicken,rice,onion",main,41.1,2026-04-16T22:35:25.053315,0,seafood,Delicious seafood meal with chicken rice onion.
m465,r45,Meal 465,"rice,potato,cheese",main,54.71,2026-04-18T12:35:25.053338,0,"glutenfree,vegan",Delicious glutenfree vegan meal with rice potato cheese.
m466,r69,Meal 466,"potato,rice,tomato",dessert,40.66,2026-04-18T04:35:25.053358,0,glutenfree,Delicious glutenfree meal with potato rice tomato.
m467,r4,Meal 467,"beef,rice,cheese",drink,55.86,2026-04-15T01:35:25.053380,0,"spicy,halal",Delicious spicy halal meal with beef rice cheese.
m468,r45,Meal 468,"egg,fish,lettuce",drink,186.02,2026-04-16T07:35:25.053403,0,"glutenfree,seafood,halal",Delicious glutenfree seafood halal meal with egg fish lettuce.
m469,r23,Meal 469,"lettuce,beef,onion",dessert,49.82,2026-04-17T19:35:25.053424,0,seafood,Delicious seafood meal with lettuce beef onion.
m470,r63,Meal 470,"onion,cheese,bread",main,129.31,2026-04-16T21:35:25.053449,1,"kidfriendly,lowcal",Delicious kidfriendly lowcal meal with onion cheese bread.
m471,r26,Meal 471,"beef,fish,rice",main,192.46,2026-04-18T07:35:25.053473,0,"dessert,glutenfree,kidfriendly",Delicious dessert glutenfree kidfriendly meal with beef fish rice.
m472,r76,Meal 472,"lettuce,chicken,beef",dessert,97.29,2026-04-14T13:35:25.053496,0,"seafood,dessert",Delicious seafood dessert meal with lettuce chicken beef.
m473,r46,Meal 473,"tomato,garlic,bread",starter,160.31,2026-04-15T13:35:25.053517,0,vegetarian,Delicious vegetarian meal with tomato garlic bread.
m474,r2,Meal 474,"tomato,fish,onion",dessert,181.77,2026-04-17T19:35:25.053538,0,"vegan,dessert",Delicious vegan dessert meal with tomato fish onion.
m475,r50,Meal 475,"beef,potato,cheese",main,123.31,2026-04-17T09:35:25.053560,1,"halal,glutenfree",Delicious halal glutenfree meal with beef potato cheese.
m476,r56,Meal 476,"tomato,chicken,fish",main,198.25,2026-04-16T05:35:25.053582,1,"dessert,halal",Delicious dessert halal meal with tomato chicken fish.
m477,r16,Meal 477,"rice,onion,bread",drink,62.56,2026-04-16T17:35:25.053602,0,kidfriendly,Delicious kidfriendly meal with rice onion bread.
m478,r37,Meal 478,"fish,cheese,rice",drink,26.66,2026-04-18T01:35:25.053622,0,vegan,Delicious vegan meal with fish cheese rice.
m479,r44,Meal 479,"beef,lettuce,cheese",dessert,155.66,2026-04-15T01:35:25.053645,1,"vegan,vegetarian,halal",Delicious vegan vegetarian halal meal with beef lettuce cheese.
m480,r11,Meal 480,"chicken,lettuce,cheese",drink,108.8,2026-04-17T07:35:25.053666,0,"dessert,kidfriendly,seafood",Delicious dessert kidfriendly seafood meal with chicken lettuce cheese.
m481,r48,Meal 481,"chicken,egg,rice",dessert,175.05,2026-04-14T03:35:25.053688,1,"vegetarian,vegan,glutenfree",Delicious vegetarian vegan glutenfree meal with chicken egg rice.
m482,r29,Meal 482,"tomato,bread,potato",main,66.74,2026-04-13T14:35:25.053710,0,vegetarian,Delicious vegetarian meal with tomato bread potato.
m483,r15,Meal 483,"beef,cheese,bread",drink,68.58,2026-04-17T06:35:25.053731,0,seafood,Delicious seafood meal with beef cheese bread.
m484,r18,Meal 484,"bread,rice,onion",drink,134.64,2026-04-18T07:35:25.053753,0,"kidfriendly,vegetarian,glutenfree",Delicious kidfriendly vegetarian glutenfree meal with bread rice onion.
m485,r67,Meal 485,"fish,cheese,bread",drink,60.65,2026-04-17T16:35:25.053775,0,"halal,kidfriendly,dessert",Delicious halal kidfriendly dessert meal with fish cheese bread.
m486,r38,Meal 486,"tomato,garlic,egg",main,33.53,2026-04-17T06:35:25.053797,1,"vegetarian,dessert,seafood",Delicious vegetarian dessert seafood meal with tomato garlic egg.
m487,r8,Meal 487,"garlic,tomato,fish",drink,53.83,2026-04-17T22:35:25.053818,0,vegan,Delicious vegan meal with garlic tomato fish.
m488,r44,Meal 488,"potato,bread,cheese",drink,137.95,2026-04-17T08:35:25.053839,0,glutenfree,Delicious glutenfree meal with potato bread cheese.
m489,r17,Meal 489,"lettuce,fish,onion",starter,160.4,2026-04-16T07:35:25.053860,0,dessert,Delicious dessert meal with lettuce fish onion.
m490,r9,Meal 490,"garlic,cheese,onion",main,46.51,2026-04-17T00:35:25.053887,0,"lowcal,spicy",Delicious lowcal spicy meal with garlic cheese onion.
m491,r15,Meal 491,"fish,rice,cheese",drink,139.14,2026-04-13T17:35:25.053912,1,vegan,Delicious vegan meal with fish rice cheese.
m492,r46,Meal 492,"bread,lettuce,tomato",drink,110.39,2026-04-14T09:35:25.053933,0,"vegetarian,glutenfree",Delicious vegetarian glutenfree meal with bread lettuce tomato.
m493,r7,Meal 493,"beef,chicken,lettuce",drink,54.91,2026-04-17T11:35:25.053956,0,"seafood,dessert",Delicious seafood dessert meal with beef chicken lettuce.
m494,r52,Meal 494,"potato,onion,fish",drink,39.65,2026-04-16T08:35:25.053977,0,seafood,Delicious seafood meal with potato onion fish.
m495,r32,Meal 495,"beef,chicken,garlic",dessert,62.98,2026-04-16T15:35:25.053998,0,halal,Delicious halal meal with beef chicken garlic.
m496,r36,Meal 496,"lettuce,egg,beef",dessert,109.13,2026-04-14T18:35:25.054017,0,lowcal,Delicious lowcal meal with lettuce egg beef.
m497,r27,Meal 497,"egg,chicken,beef",drink,153.04,2026-04-14T13:35:25.054036,0,"seafood,glutenfree",Delicious seafood glutenfree meal with egg chicken beef.
m498,r22,Meal 498,"rice,bread,fish",main,139.89,2026-04-14T08:35:25.054064,1,"vegetarian,spicy",Delicious vegetarian spicy meal with rice bread fish.
m499,r43,Meal 499,"cheese,beef,rice",main,126.92,2026-04-17T04:35:25.054086,1,spicy,Delicious spicy meal with cheese beef rice.
m500,r75,Meal 500,"tomato,fish,beef",main,122.11,2026-04-13T19:35:25.054107,0,kidfriendly,Delicious kidfriendly meal with tomato fish beef.
m501,r30,Meal 501,"rice,beef,garlic",dessert,101.47,2026-04-15T04:35:25.054127,0,"glutenfree,spicy,lowcal",Delicious glutenfree spicy lowcal meal with rice beef garlic.
m502,r70,Meal 502,"bread,fish,chicken",dessert,74.2,2026-04-17T23:35:25.054147,0,"kidfriendly,seafood",Delicious kidfriendly seafood meal with bread fish chicken.
m503,r67,Meal 503,"garlic,potato,chicken",drink,174.13,2026-04-14T08:35:25.054168,0,"kidfriendly,vegetarian,spicy",Delicious kidfriendly vegetarian spicy meal with garlic potato chicken.
m504,r46,Meal 504,"onion,lettuce,bread",main,54.89,2026-04-14T16:35:25.054190,1,"vegan,halal",Delicious vegan halal meal with onion lettuce bread.
m505,r14,Meal 505,"potato,rice,cheese",dessert,179.84,2026-04-18T10:35:25.054214,1,"glutenfree,kidfriendly",Delicious glutenfree kidfriendly meal with potato rice cheese.
m506,r76,Meal 506,"tomato,chicken,onion",dessert,170.15,2026-04-16T08:35:25.054235,0,"seafood,glutenfree",Delicious seafood glutenfree meal with tomato chicken onion.
m507,r56,Meal 507,"beef,chicken,fish",starter,103.94,2026-04-18T12:35:25.054255,0,"dessert,seafood",Delicious dessert seafood meal with beef chicken fish.
